file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Studenti.xlsx,Risposte del modulo 1,magost,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","I pro che spesso riesce a “semplificare” lo studio per certi aspetti, i contro che non sempre la reputo affidabile",Facilitazione|Informazioni false
Studenti.xlsx,Risposte del modulo 1,magost,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","In alcuni casi mi sono ritrovata a chiedere a ChatGPT di crearmi degli esercizi e una volta fatti avrei visto le risposte…diciamo che non mi sono trovata con le risposte che mi ha fornito…
Ho chiesto di ricontrollare se fossero giusti e ChatGPT è convenuto con me che sul fatto che ci fossero degli errori",
Studenti.xlsx,Risposte del modulo 1,Nini04,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",""" _""",
Studenti.xlsx,Risposte del modulo 1,Nini04,2,Quali sono i tuoi strumenti preferiti e perché?,"Chatgpt 3.5 perché permette di rapportarsi con un agente come se fosse un utente umano, Gemini perché permette di trovare facilmente informaziini.",
Studenti.xlsx,Risposte del modulo 1,Nini04,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"L'intelligenza artificiale mi permette di creare e personalizzare presentazioni, mappe o lavori di sintesi.",
Studenti.xlsx,Risposte del modulo 1,Nini04,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Un prompt che utilizzo spesso è  suggerire idee di video basate su un determinato tema.,Prompt livello 2|Video
Studenti.xlsx,Risposte del modulo 1,Nini04,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Permettendo una vasta gamma di informazioni generali e specifiche sull'argomento,
Studenti.xlsx,Risposte del modulo 1,Nini04,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Attraverso la costruzione di mappe concettuali su argomenti di storia contemporanea e approfondimenti richiesti.,
Studenti.xlsx,Risposte del modulo 1,Nini04,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Non ho incontrato particolari difficoltà,
Studenti.xlsx,Risposte del modulo 1,Nini04,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","In base alla mia esperienza i pro dell'uso dell 'intelligenza artificiale sono: ottimizzazione del tempo, approfondimento e possibilità di  rappresentare il lavoro in modo organizzato.
I contro: limite nel personalizzare il lavoro.",Velocizzazione|Organizzazione|Omologazione
Studenti.xlsx,Risposte del modulo 1,Nini04,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Nella,produzione di un elaborato dove si richiede una competenza di  critica o analisi personale su un argomento perché l'opinione propria non può essere sostituita.",
Studenti.xlsx,Risposte del modulo 1,Etti02,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","Non sono capace ad utilizzarla, non l’ho mai usata. Sono all’antica.",
Studenti.xlsx,Risposte del modulo 1,Etti02,8,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nello studio?,"Sinceramente non saprei da dove iniziare.
Ho chiuso i libri 30 anni fa quando mi sono diplomata e sono ancora legata ad una forma di studio ‘arcaica’.",
Studenti.xlsx,Risposte del modulo 1,Etti02,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Contro: anche quando non sa le risposte, le dà sbagliate",Informazioni false
Studenti.xlsx,Risposte del modulo 1,Etti02,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Medicina,
Studenti.xlsx,Risposte del modulo 1,ruso12,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",non ne necessito,
Studenti.xlsx,Risposte del modulo 1,ruso12,2,Quali sono i tuoi strumenti preferiti e perché?,chatgpt perché varia su molti argomenti,
Studenti.xlsx,Risposte del modulo 1,ruso12,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,"la uso per aiutarmi con schemi, per capire un argomento che non mi è chiaro, per sinonimi di parole che sono troppo complicate da ricordare per me, per facilitarmi lo studio in generale.",
Studenti.xlsx,Risposte del modulo 1,ruso12,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",qual è il sinonimo di sgarbato?,Prompt livello 1|Esempi
Studenti.xlsx,Risposte del modulo 1,ruso12,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,attraverso il suo modo di trasferire informazioni in modo chiaro e schematico e vario.,
Studenti.xlsx,Risposte del modulo 1,ruso12,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,ad esempio schematizzando meglio di me un argomento.,
Studenti.xlsx,Risposte del modulo 1,ruso12,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,a volte mi dà risposte errate.,
Studenti.xlsx,Risposte del modulo 1,ruso12,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","un pro sicuramente che ti spiega un argomento in modo veloce e riassuntivo, un contro che molto spesso mi è capitato di ricevere risposte più che errate.",Semplificazione|Informazioni false
Studenti.xlsx,Risposte del modulo 1,ruso12,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",non lo so,
Studenti.xlsx,Risposte del modulo 1,rone11,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","non ho le competenze, paura ci sfugga di mano, “scavalchi” le possibilità umane e le risorse preziose che abbiamo",
Studenti.xlsx,Risposte del modulo 1,rone11,8,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nello studio?,non ho le capacità per potermi affidare e gesitrla,
Studenti.xlsx,Risposte del modulo 1,rone11,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",velocità ma sovraccarico informativo,Velocizzazione|Dispersione
Studenti.xlsx,Risposte del modulo 1,rone11,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","fidarsi ciecamente, delegare tutto il lavoro",
Studenti.xlsx,Risposte del modulo 1,eppe03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,eppe03,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt perchè mi aiuta in molte attività,
Studenti.xlsx,Risposte del modulo 1,eppe03,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,Lo utilizzo ad esempio per creare un riassunto a partire da un testo più articolato,
Studenti.xlsx,Risposte del modulo 1,eppe03,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","""Crea un riassunto partendo questo testo"", ""Correggi eventuali errori grammaticali o di forma"", ""riscrivi meglio questo testo""",Prompt livello 3|Riassunti|Correzione di Bozze|Riscrittura del testo
Studenti.xlsx,Risposte del modulo 1,eppe03,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,Mi aiuta ad imparare termini nuovi e a formulare meglio le frasi,
Studenti.xlsx,Risposte del modulo 1,eppe03,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Mi aiuta nel fare i riassunti di testi più articolati,
Studenti.xlsx,Risposte del modulo 1,eppe03,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,eppe03,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",Sicuramente l'intelligenza artificiale è molto utile soprattutto per fare operazione che magari se fatte manualmente richiederebbero più tempo. Forse il maggiore contro è che spesso l'ia sostituisce in maniera troppo brutale l'operato degli esseri umani.,Velocizzazione|Omologazione
Studenti.xlsx,Risposte del modulo 1,eppe03,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Creare dei temi o degli elaborati: sicuramente l'ia aiuta a risparmiare del tempo ma spesso omette informazioni importanti.,
Studenti.xlsx,Risposte del modulo 1,Etto06,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",non ho l'abitudine e conosco poco gli strumenti,
Studenti.xlsx,Risposte del modulo 1,Etto06,8,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nello studio?,"Non conosco in modo approfondito gli strumenti e la relativa funzionalità, di conseguenza ho creato altre abitudini per ricercare informazioni.",
Studenti.xlsx,Risposte del modulo 1,Etto06,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?",pro: velocità di reperimento informazioni; contro: informazioni non precise o non pienamente corrette,Velocizzazione|Informazioni false
Studenti.xlsx,Risposte del modulo 1,Etto06,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?",Non lo so perchè non conosco approfonditamente gli strumenti,
Studenti.xlsx,Risposte del modulo 1,uzza29,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",'-''.,
Studenti.xlsx,Risposte del modulo 1,uzza29,2,Quali sono i tuoi strumenti preferiti e perché?,"Conensus mi permette di cercare e consultare fonti affidabili, reperendole facilmente",
Studenti.xlsx,Risposte del modulo 1,uzza29,3,In che modo utilizzi l'intelligenza artificiale per personalizzare il tuo studio?,La uso come spunto iniziale per creare qualcosa,
Studenti.xlsx,Risposte del modulo 1,uzza29,4,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Spiegami la storia relativa allo scandalo di Edward Snowden e dove posso reperire materiale per approfondire il tema,Prompt livello 3|Ricerca e Studio|Informazioni bibliografiche
Studenti.xlsx,Risposte del modulo 1,uzza29,5,In che modo l'intelligenza artificiale ti aiuta a migliorare ad apprendere?,è uno strumento veloce che permette di organizzare e concettualizzare in modo facile gli argomenti,
Studenti.xlsx,Risposte del modulo 1,uzza29,6,Puoi fornire esempi specifici di come l'IA ha migliorato il tuo apprendimento?,Mi ha permesso di migliorare la mia capacità di fare ricerca,
Studenti.xlsx,Risposte del modulo 1,uzza29,7,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua pratica di studio?,Nessuna,
Studenti.xlsx,Risposte del modulo 1,uzza29,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","i pro sono la facilità con cui poter reperire le informazioni, il contro può essere un'eccessiva delega di compiti a strumenti di intelligenza artificiale che impoverirebbero le nostre capacità",Delega all'ai|Semplificazione
Studenti.xlsx,Risposte del modulo 1,uzza29,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","Non si dovrebbe delegare alle IA lo svolgimento diretto di compiti, poiché NON favorirebbe un apprendimento funzionale. Andrebbe utilizzata, piuttosto, come strumento di supporto",
Studenti.xlsx,Risposte del modulo 1,Mar1946,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Perché non ne ho ancora compreso bene il funzionamento,
Studenti.xlsx,Risposte del modulo 1,Mar1946,8,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nello studio?,"Perché non dispongo di una tecnologia valida, pc vecchio e connessione scarsa",
Studenti.xlsx,Risposte del modulo 1,Mar1946,9,"In base alla tua esperiezia, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nello studio?","Presumo che aiuti nella ricerca e consultazione delle informazioni, specialmente in caso di enormi quantità di dati, ma occorre fare attenzione alla veridicità di tali informazione e serve conoscere i termini di condizioni di utilizzo per tutelare la propria privacy",Violazione Privacy|Semplificazione
Studenti.xlsx,Risposte del modulo 1,Mar1946,10,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate per lo studio?E perché?","La redazione dei testi, ad esempio, se fatta escusivamente con l'uso dell'IA, disallena capacità proprie e impigrisce la creatività",
Studenti.xlsx,Risposte del modulo 1,hini29,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Studenti.xlsx,Risposte del modulo 1,hini29,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt e napkin. Il primo per la ricerca e il secondo per le infografiche,
